content_id,title,author_name,location_name,content_date,file_name,series,book,content_type,active_ind
383,Preparing for Battle,Bob Wilson,Jefferson,10/22/2020,p2020-10-22pm.mp3,,,Message,Y
384,Consider What You Have,Paul Phillips,Jefferson,10/23/2020,p2020-10-23pm.mp3,,,Message,Y
386,Don't Give Up Your Faith,Bob Wilson,Gladstone,10/25/2020,p2020-10-25am.mp3,,,Message,Y
388,Don Elwell's Ordination,Michael Smith,Gladstone,10/24/2020,p2020-10-24pm-1.mp3,,,Message,Y
390,A New Chapter,Michael Smith,Gladstone,10/24/2020,p2020-10-24-pm-2.mp3,,,Message,Y
392,"High Priest, Friend & Brother",Ken Elwell,Gladstone,11/1/2020,p2020-11-01am.mp3,,,Message,Y
394,Review Your List,Don Elwell,Gladstone,11/8/2020,p2020-11-08am.mp3,,,Message,Y
395,Hear Admonishment of Wisdom,Ken Elwell,Gladstone,11/15/2020,p2020-11-15am.mp3,,,Message,Y
402,Hope in our Messiah,Huyen Hoang,Gladstone,12/6/2020,p2020-12-06am.mp3,,,Message,Y
403,Trust in God's Capability,Ken Elwell,Gladstone,11/29/2020,p2020-11-29am.mp3,,,Message,Y
404,Ask and it shall be Given,Don Elwell,Gladstone,11/22/2020,p2020-11-22am.mp3,,,Message,Y
406,Don't Forget the Benefits,Don Elwell,Gladstone,12/13/2020,p2020-12-13am.mp3,,,Message,Y
410,He Knows What you Need,Huyen Hoang,Gladstone,12/27/2020,p2020-12-27am.mp3,,,Message,Y
411,That Place Made For Me,Ken Elwell,Gladstone,1/3/2021,p2021-01-03am.mp3,,,Message,Y
413,The Glory of the Cross,Ken Elwell,Gladstone,1/24/2021,p2021-01-24am.mp3,,,Message,Y
414,Keep the Faith,Don Elwell,Gladstone,1/17/2021,p2021-01-17am.mp3,,,Message,Y
415,The Perfect Gift,Donald Elwell III,Gladstone,1/10/2021,p2021-01-10am.mp3,,,Message,Y
416,Mercy,Don Elwell,Gladstone,1/31/2021,p2021-01-31am.mp3,,,Message,Y
422,Relationships,Don Elwell,Gladstone,2/7/2021,p2021-02-07am.mp3,,,Message,Y
423,.. But God,Ken Elwell,Gladstone,2/14/2021,p2021-02-14am.mp3,,,Message,Y
425,Reacting to Offenses,Ken Elwell,Gladstone,2/28/2021,p2021-02-28am.mp3,,,Message,Y
427,Seek Those Things Above,Don Elwell,Gladstone,3/7/2021,p2021-03-07am.mp3,,,Message,Y
429,Ponder the Path of thy Feet,Rodney Smith,Gladstone,3/14/2021,p2021-03-14am.mp3,,,Message,Y
432,The River of God,Ken Elwell,Gladstone,3/21/2021,p2021-03-21am.mp3,,,Message,Y
435,If It Be Possible,Don Elwell,Gladstone,3/28/2021,p2021-03-28am.mp3,,,Message,Y
437,Jesus Knows Your Name,Ken Elwell,Gladstone,4/4/2021,p2021-04-04am.mp3,,,Message,Y
439,Going It Alone,Michael Smith,Jefferson,4/9/2021,p2021-04-10pm.mp3,,,Message,Y
440,Is All Clear?,Michael Smith,Jefferson,4/10/2021,p2021-04-11pm.mp3,,,Message,Y
442,There Is A Path,Michael Smith,Jefferson,4/11/2021,p2021-04-11am.mp3,,,Message,Y
447,Jesus Has Risen Within You,Don Elwell,Gladstone,4/18/2021,p2021-04-18am.mp3,,,Message,Y
450,Jesus Christ - Your Friend,Don Elwell,Gladstone,4/25/2021,p2021-04-25am.mp3,,,Message,Y
451,Freedom in Christ,Ken Elwell,Gladstone,5/2/2021,p2021-05-02am.mp3,,,Message,Y
455,According to His Divine Power,Don Elwell,Gladstone,5/9/2021,p2021-05-09am.mp3,,,Message,Y
459,Walking in the Spirit,Don Elwell,Gladstone,5/16/2021,p2021-05-16am.mp3,,,Message,Y
461,Rest in the Lord,Ken Elwell,Gladstone,5/23/2021,p2021-05-23am.mp3,,,Message,Y
464,Connected to the Vine,Ken Elwell,Gladstone,5/30/2021,p2021-05-30am.mp3,,,Message,Y
467,Who Do You Say That I Am?,Donald Elwell III,Gladstone,6/6/2021,p2021-06-06am.mp3,,,Message,Y
468,Preparing the Ground,Ken Elwell,Gladstone,6/13/2021,p2021-06-13am.mp3,,,Message,Y
469,What is Your Mindset?,Michael Smith,Gladstone,6/16/2021,p2021-06-16pm.mp3,,,Message,Y
470,Trapped,Michael Smith,Gladstone,6/17/2021,p2021-06-17pm.mp3,,,Message,Y
471,"Don't Conform, Transform!",Darrell Johnson,Gladstone,6/18/2021,p2021-06-18am.mp3,,,Message,Y
475,Worth of a Child,Alice Johnson,Gladstone,6/18/2021,p2021-06-18pm.mp3,,,Message,Y
477,Have you Met the Lord?,Michael Smith,Elwell Corp,6/19/2021,p2021-06-19am.mp3,,,Message,Y
479,When Jesus Passes By,Damar Randle,Gladstone,6/19/2021,p2021-06-19pm.mp3,,,Message,Y
482,God Famous,Alicia Johnson,Gladstone,6/20/2021,p2021-06-20am.mp3,,,Message,Y
486,What Manner of Person,Don Elwell,Gladstone,6/27/2021,p2021-06-27am.mp3,,,Message,Y
489,A Well Watered Garden,Phillip Gellenbeck,Gladstone,7/4/2021,p2021-07-04am.mp3,,,Message,Y
491,The Big Picture View,Don Elwell,Gladstone,7/11/2021,p2021-07-11am.mp3,,,Message,Y
494,All Things,Don Elwell,Gladstone,8/1/2021,p2021-08-01am.mp3,,,Message,Y
496,Sufficiency in God,Ken Elwell,Gladstone,8/8/2021,p2021-08-08am.mp3,,,Message,Y
498,Faith That Worketh By Love,Don Elwell,Gladstone,8/15/2021,p2021-08-15am.mp3,,,Message,Y
500,Our High Places,Don Elwell,Gladstone,8/22/2021,p2021-08-22am.mp3,,,Message,Y
502,What Will You Do With Freedom?,Don Elwell,Gladstone,8/29/2021,p2021-08-29am.mp3,,,Message,Y
503,Living Revelation of Christ,Ken Elwell,Gladstone,9/5/2021,p2021-09-05am.mp3,,,Message,Y
506,Staying Power - Consider Jesus,Don Elwell,Gladstone,9/12/2021,p2021-09-12am.mp3,,,Message,Y
511,Invest in Your Calling,Ken Elwell,Gladstone,9/19/2021,p2021-09-19am.mp3,,,Message,Y
514,God's Power Through You,Bob Wilson,Gladstone,9/26/2021,p2021-09-26am.mp3,,,Message,Y
515,For the Joy,Don Elwell,Gladstone,10/3/2021,p2021-10-03am.mp3,,,Message,Y
516,Fellowship,Don Elwell,Gladstone,10/10/2021,p2021-10-10am.mp3,,,Message,Y
519,Stay Put / Stand Fast,Don Elwell,Gladstone,10/17/2021,p2021-10-17am.mp3,,,Message,Y
521,Buy The Truth,Don Elwell,Gladstone,10/24/2021,p2021-10-24am.mp3,,,Message,Y
523,Your Habitation,Ken Elwell,Gladstone,10/31/2021,p2021-10-31am.mp3,,,Message,Y
525,Ministers of Reconciliation,Don Elwell,Gladstone,11/7/2021,p2021-11-07am.mp3,,,Message,Y
529,Ministry of Reconciliation (2),Don Elwell,Gladstone,11/14/2021,p2021-11-14am.mp3,,,Message,Y
531,Child-like Dependence,Ken Elwell,Gladstone,11/21/2021,p2021-11-21am.mp3,,,Message,Y
533,Be ... Like a Tree,Don Elwell,Gladstone,11/28/2021,p2021-11-28am.mp3,,,Message,Y
536,Adoring the Christ,Don Elwell,Gladstone,12/5/2021,p2021-12-05am.mp3,,,Message,Y
540,Rites and Rituals,Don Elwell,Gladstone,12/12/2021,p2021-12-12am.mp3,,,Message,Y
542,"Lo, Behold the Gift of God",Ken Elwell,Gladstone,12/19/2021,p2021-12-19am.mp3,,,Message,Y
543,With God Nothing is Impossible,Don Elwell,Gladstone,12/26/2021,p2021-12-26am.mp3,,,Message,Y
546,Willing and Obedient,Don Elwell,Gladstone,1/2/2022,p2022-01-02am.mp3,,,Message,Y
548,Put Your Trust in God,Ken Elwell,Gladstone,1/9/2022,p2022-01-09am.mp3,,,Message,Y
551,Handling Stress and Difficulty,Don Elwell,Gladstone,1/23/2022,p2022-01-23am.mp3,,,Message,Y
552,Jesus is the Oil in Our Lamps,Ken Elwell,Gladstone,1/16/2022,p2022-01-16am.mp3,,,Message,Y
555,A Correct View of Ourselves,Don Elwell,Gladstone,1/30/2022,p2022-01-30am.mp3,,,Message,Y
558,Our Identity in Christ,Don Elwell,Gladstone,2/6/2022,p2022-02-06am.mp3,,,Message,Y
560,Love is Greater than Right,Bob Wilson,Gladstone,2/13/2022,p2022-02-13am.mp3,,,Message,Y
562,Who You Are in God's Eyes,Don Elwell,Gladstone,2/20/2022,p2022-02-20am.mp3,,,Message,Y
564,Who We Are in Christ,Don Elwell,Gladstone,2/27/2022,p2022-02-27am.mp3,,,Message,Y
567,Warring for the Faith,Huyen Hoang,Gladstone,3/6/2022,p2022-03-06am.mp3,,,Message,Y
569,Your Titles in Christ,Don Elwell,Gladstone,3/13/2022,p2022-03-13am.mp3,,,Message,Y
571,Seeking the Good Pasture,Ken Elwell,Gladstone,3/20/2022,p2022-03-20am.mp3,,,Message,Y
574,Friendship with the World,Huyen Hoang,Gladstone,3/27/2022,p2022-03-27am.mp3,,,Message,Y
576,Hindered by Our History,Don Elwell,Gladstone,4/3/2022,p2022-04-03am.mp3,,,Message,Y
578,Social Programming,Don Elwell,Gladstone,4/10/2022,p2022-04-10am.mp3,,,Message,Y
580,Good For Nothing?,Don Elwell,Gladstone,4/17/2022,p2022-04-17am.mp3,,,Message,Y
581,Build Up Your Most Holy Faith,Don Elwell,Gladstone,4/24/2022,p2022-04-24am.mp3,,,Message,Y
583,I Can Do All Things,Don Elwell,Gladstone,5/1/2022,p2022-05-01am.mp3,,,Message,Y
585,True Freedom in Christ,Don Elwell,Knott City Park,5/7/2022,p2022-05-07pm.mp3,,,Message,Y
586,A Tale of Two Apostles,Don Elwell,Knott City Park,5/8/2022,p2022-05-08am.mp3,,,Message,Y
589,Examine Yourself,Don Elwell,Gladstone,5/15/2022,p2022-05-15am.mp3,,,Message,Y
591,Digging out the Stones,Don Elwell,Gladstone,5/22/2022,p2022-05-22am.mp3,,,Message,Y
593,Embracing Refinement,Don Elwell,Gladstone,5/29/2022,p2022-05-29am.mp3,,,Message,Y
595,The Christian Disposition,Don Elwell,Gladstone,6/5/2022,p2022-06-05am.mp3,,,Message,Y
597,Rich Toward God,Don Elwell,Gladstone,6/12/2022,p2022-06-12am.mp3,,,Message,Y
600,The Gift of Salvation,Michael Smith,Hillside Christian,6/15/2022,p2022-06-15pm.mp3,,,Message,Y
601,God's SuperStore,Mary Lawson,Hillside Christian,6/16/2022,p2022-06-16am.mp3,,,Message,Y
602,Preparing the Soil,Phillip Gellenbeck,Hillside Christian,6/16/2022,p2022-06-16pm.mp3,,,Message,Y
603,Without Reserve,Michael Smith,Hillside Christian,6/17/2022,p2022-06-17pm.mp3,,,Message,Y
604,Heaven in the House,Michael Smith,Hillside Christian,6/17/2022,p2022-06-17am.mp3,,,Message,Y
612,Hearing His Voice,Paul Phillips,Hillside Christian,6/18/2022,p2022-06-18am.mp3,,,Message,Y
616,A Place Prepared for You,Damar Randle,Hillside Christian,6/18/2022,p2022-06-18pm.mp3,,,Message,Y
620,Get Through to the Other Side,Paul Phillips,Hillside Christian,6/19/2022,p2022-06-19am.mp3,,,Message,Y
624,Making a Jewel In Your Life,Don Elwell,Gladstone,6/26/2022,p2022-06-26am.mp3,,,Message,Y
626,Following Hard After God,Don Elwell,Gladstone,7/3/2022,p2022-07-03am.mp3,,,Message,Y
628,Children Have Ye Any Meat?,Ken Elwell,Gladstone,7/10/2022,p2022-07-10am.mp3,,,Message,Y
630,An Intimate Knowledge of God,Don Elwell,Gladstone,7/31/2022,p2022-07-31am.mp3,,,Message,Y
633,Writing Your Own Eulogy,Don Elwell,Gladstone,8/7/2022,p2022-08-07am.mp3,,,Message,Y
636,Glorifying God's Name,Ken Elwell,Gladstone,8/14/2022,p2022-08-14am.mp3,,,Message,Y
639,Life is Short - Seize the Day,Huyen Hoang,Gladstone,8/21/2022,p2022-08-21am.mp3,,,Message,Y
644,Try the Spirits,Don Elwell,Gladstone,8/28/2022,p2022-08-28am.m4a,,,Message,Y
646,Spiritual Weapons,Don Elwell,Gladstone,9/4/2022,p2022-09-04am.m4a,,,Message,Y
649,Heaven is Worth the Fight,Don Elwell,Gladstone,9/11/2022,p2022-09-11am.m4a,,,Message,Y
651,Honesty the Best Policy,Don Elwell,Gladstone,9/25/2022,p2022-09-25am.m4a,,,Message,Y
653,Helmet of Salvation,Don Elwell,Gladstone,10/2/2022,p2022-10-02am.m4a,,,Message,Y
655,Why?,Bob Wilson,Gladstone,10/9/2022,p2022-10-09am.m4a,,,Message,Y
658,Preparing for Battle,Huyen Hoang,Gladstone,10/16/2022,p2022-10-16am.m4a,,,Message,Y
659,Unity,Don Elwell,Gladstone,10/23/2022,p2022-10-23am.m4a,,,Message,Y
661,God Will Supply All Your Needs,Curtis Williams,Gladstone,10/28/2022,p2022-10-28pm.m4a,,,Message,Y
662,Let Mercy Work in Your Life,Curtis Williams,Gladstone,10/29/2022,p2022-10-29pm.m4a,,,Message,Y
665,God's Abundant Power,Curtis Williams,Gladstone,10/30/2022,p2022-10-30am.m4a,,,Message,Y
668,Jesus - The Who for Our Why,Huyen Hoang,Gladstone,11/6/2022,p2022-11-06am.m4a,,,Message,Y
669,A Sure Calling and Election,Don Elwell,Gladstone,11/13/2022,p2022-11-13am.m4a,,,Message,Y
